3r3r/2p5/1p2bp2/p3p1k1/Pb4p1/1P1P2P1/2P1RPB1/2RN2K1 w - -,0-1,87
3r4/2p4r/1p2bp2/p3p1k1/Pb4p1/1P1P2P1/2P1RPB1/2RN2K1 b - -,0-1,88
3r4/2p4r/1p2bp2/p3p1k1/Pb4p1/1P1P2P1/2P1RPB1/1R1N2K1 w - -,0-1,89
3r4/2p4r/1p2bpk1/p3p3/Pb4p1/1P1P2P1/2P1RPB1/1R1N2K1 b - -,0-1,90
3r4/2p4r/1p2bpk1/p3p3/Pb4p1/1P1P2P1/2P1RPB1/2RN2K1 w - -,0-1,91
3r4/2p4r/1p2bpk1/p3p3/P5p1/1PbP2P1/2P1RPB1/2RN2K1 b - -,0-1,92
3r4/2p4r/1p2bpk1/p3p3/P5p1/1PbPN1P1/2P1RPB1/2R3K1 w - -,0-1,93
3r4/2p4r/1p2bpk1/p3p1p1/P7/1PbPN1P1/2P1RPB1/2R3K1 b - -,0-1,94
3r4/2p4r/1p2bpk1/p3p1p1/P7/1PbP2P1/2P1RPB1/2R2NK1 w - -,0-1,95
3r4/2p4r/1p2bpk1/p3p1p1/Pb6/1P1P2P1/2P1RPB1/2R2NK1 b - -,0-1,96
3r4/2p4r/1p2bpk1/p3p1p1/Pb6/1P1P2P1/2P1RPB1/1R3NK1 w - -,0-1,97
3r4/2p3kr/1p2bp2/p3p1p1/Pb6/1P1P2P1/2P1RPB1/1R3NK1 b - -,0-1,98
3r4/2p3kr/1p2bp2/p3p1p1/Pb2R3/1P1P2P1/2P2PB1/1R3NK1 w - -,0-1,99
3r4/2p3kr/1p3p2/p3p1p1/Pb2R1b1/1P1P2P1/2P2PB1/1R3NK1 b - -,0-1,100
3r4/2p3kr/1p3p2/p3p1p1/Pb4b1/1P1P2P1/2P1RPB1/1R3NK1 w - -,0-1,101
3r4/2p3kr/1p3p2/p3pbp1/Pb6/1P1P2P1/2P1RPB1/1R3NK1 b - -,0-1,102
3r4/2p3kr/1p3p2/p3pbp1/Pb6/1P1P2P1/2PNRPB1/1R4K1 w - -,0-1,103
3r4/2p3kr/1p2bp2/p3p1p1/Pb6/1P1P2P1/2PNRPB1/1R4K1 b - -,0-1,104
3r4/2p3kr/1p2bp2/p3p1p1/Pb6/1P1P2P1/2PNRPB1/3R2K1 w - -,0-1,105
3r2k1/2p4r/1p2bp2/p3p1p1/Pb6/1P1P2P1/2PNRPB1/3R2K1 b - -,0-1,106
3r2k1/2p4r/1pB1bp2/p3p1p1/Pb6/1P1P2P1/2PNRP2/3R2K1 w - -,0-1,107
3r2k1/2p2r2/1pB1bp2/p3p1p1/Pb6/1P1P2P1/2PNRP2/3R2K1 b - -,0-1,108
3r2k1/2p2r2/1pq1bp2/p3p1p1/Pb6/1P1P1BP1/2PNRP2/3R2K1 w - -,0-1,109
3r2k1/2pq1r2/1pQ1bp2/p3p1p1/Pb6/1P1P1BP1/2PNRP2/3R2K1 b - -,0-1,110
3r2k1/2pq1r2/1p2bp2/p3p1p1/Pb6/1PQP1BP1/2PNRP2/3R2K1 w - -,0-1,111
3r1bk1/2pq1r2/1p2bp2/p3p1p1/P7/1PQP1BP1/2PNRP2/3R2K1 b - -,0-1,112
3r1bk1/2pq1r2/1p2bp2/p3p1p1/P7/1P1P1BP1/1QPNRP2/3R2K1 w - -,0-1,113
3r1bk1/2pq1r2/1p2bp1p/p3p1P1/P7/1P1P1BP1/1QPNRP2/3R2K1 b - -,0-1,114
3r1bk1/2pq1r2/1p2bp1p/p3p1p1/P6P/1P1P1BP1/1QPNRP2/3R2K1 w - -,0-1,115
3r1bk1/2pq1r2/1p2bppp/p3p3/P6P/1P1P1BP1/1QPNRP2/3R2K1 b - -,0-1,116
3r1bk1/2pq1r2/1p2bppp/p3p3/P6P/1P1P1BP1/2PNRP2/2QR2K1 w - -,0-1,117
3r1bk1/2p2r2/1p2bppp/p3p3/P2q3P/1P1P1BP1/2PNRP2/2QR2K1 b - -,0-1,118
3r1bk1/2p2r2/1p2bppp/p3p3/P2qN2P/1P1P1BP1/2P1RP2/2QR2K1 w - -,0-1,119
3r1bk1/2p2r1p/1p2bpp1/p3p3/P2qN2P/1P1P1BP1/2P1RP2/2QR2K1 b - -,0-1,120
3r1bk1/2p2r1p/1p2bpp1/p3p3/P2qN2P/1P1P1BP1/2P1RP2/2Q1R1K1 w - -,0-1,121
3r1bk1/2pq1r1p/1p2bpp1/p3p3/P3N2P/1P1P1BP1/2P1RP2/2Q1R1K1 b - -,0-1,122
3r1bk1/2pq1r1p/1p2bpp1/p3p3/P3N2P/1P1P1BP1/2P1RP2/3QR1K1 w - -,0-1,123
3r2k1/2pq1r1p/1p2bppb/p3p3/P3N2P/1P1P1BP1/2P1RP2/3QR1K1 b - -,0-1,124
3r2k1/2pq1r1p/1p2bppb/p3p3/P3N2P/1P1PRBP1/2P2P2/3QR1K1 w - -,0-1,125
3r2k1/2pq1rbp/1p2bpp1/p3p3/P3N2P/1P1PRBP1/2P2P2/3QR1K1 b - -,0-1,126
3r2k1/2pq1rbp/1p2bpp1/p3p3/P3N2P/1P1PRBP1/2P2P2/3Q1RK1 w - -,0-1,127
3r2k1/2pqr1bp/1p2bpp1/p3p3/P3N2P/1P1PRBP1/2P2P2/3Q1RK1 b - -,0-1,128
3r2k1/2pqr1bp/1p2bpp1/p3p3/P3N2P/1P1PR1P1/2P2PB1/3Q1RK1 w - -,0-1,129
3r2k1/2p1r1bp/1p2bpp1/p3p3/P2qN2P/1P1PR1P1/2P2PB1/3Q1RK1 b - -,0-1,130
3r2k1/2p1r1bp/1p2bpp1/p3p3/3qN2P/PP1PR1P1/2P2PB1/3Q1RK1 w - -,0-1,131
3rr1k1/2p3bp/1p2bpp1/p3p3/3qN2P/PP1PR1P1/2P2PB1/3Q1RK1 b - -,0-1,132
3rr1k1/2p3bp/1p2bpp1/p3p3/3qN2P/PP1P2P1/2P2PB1/3QRRK1 w - -,0-1,133
3rr1k1/2pq2bp/1p2bpp1/p3p3/3NN2P/PP1P2P1/2P2PB1/3QRRK1 b - -,0-1,134
3rr1k1/2pq2bp/1p2bpp1/p3p3/3nN2P/PP1P1NP1/2P2PB1/3QRRK1 w - -,0-1,135
3rr1k1/2pq2bp/1pn1bpp1/p3p3/3BN2P/PP1P1NP1/2P2PB1/3QRRK1 b - -,0-1,136
3rr1k1/2pq2bp/1pn1bpp1/p3p3/3nN2P/PP1P1NP1/1BP2PB1/3QRRK1 w - -,0-1,137
3rr1k1/2pq2bp/1pn1bpp1/p3pn2/4N2P/PP1P1NP1/1BP2PB1/3QRRK1 b - -,0-1,138
3rr1k1/2pq2bp/1pn1bpp1/p3pn2/4N3/PP1P1NP1/1BP2PBP/3QRRK1 w - -,0-1,139
3rr1k1/2pqn1bp/1pn1bpp1/p3p3/4N3/PP1P1NP1/1BP2PBP/3QRRK1 b - -,0-1,140
3rr1k1/2pqn1bp/1pn1bpp1/p3p3/8/PP1P1NP1/1BPN1PBP/3QRRK1 w - -,0-1,141
3rr1k1/2pq2bp/1pn1bpp1/p2np3/8/PP1P1NP1/1BPN1PBP/3QRRK1 b - -,0-1,142
3rr1k1/2pq2bp/1pn1bpp1/p2np3/2N5/PP1P1NP1/1BP2PBP/3QRRK1 w - -,0-1,143
3rr1k1/p1pq2bp/1pn1bpp1/3np3/2N5/PP1P1NP1/1BP2PBP/3QRRK1 b - -,0-1,144
3rr1k1/p1pq2bp/1pn1bpp1/3np3/2N5/PP1P1NP1/1BP1QPBP/4RRK1 w - -,0-1,145
3rr1k1/pppq2bp/2n1bpp1/3np3/2N5/PP1P1NP1/1BP1QPBP/4RRK1 b - -,0-1,146
3rr1k1/pppq2bp/2n1bpp1/3np3/2N5/PP1P1NP1/1BP1QPBP/R4RK1 w - -,0-1,147
r3r1k1/pppq2bp/2n1bpp1/3np3/2N5/PP1P1NP1/1BP1QPBP/R4RK1 b - -,0-1,148
r3r1k1/pppq2bp/2n1bpp1/3np3/2N5/PP1P1NP1/2P1QPBP/R1B2RK1 w - -,0-1,149
r4rk1/pppq2bp/2n1bpp1/3np3/2N5/PP1P1NP1/2P1QPBP/R1B2RK1 b - -,0-1,150
r4rk1/pppq2bp/2n1bpp1/3np3/2N5/P2P1NP1/1PP1QPBP/R1B2RK1 w - -,0-1,151
r4rk1/pppq1pbp/2n1b1p1/3np3/2N5/P2P1NP1/1PP1QPBP/R1B2RK1 b - -,0-1,152
r4rk1/pppq1pbp/2n1b1p1/3np3/8/P2P1NP1/1PPNQPBP/R1B2RK1 w - -,0-1,153
r4rk1/pppq1pbp/2n1bnp1/3Pp3/8/P2P1NP1/1PPNQPBP/R1B2RK1 b - -,0-1,154
r4rk1/pppq1pbp/2n1bnp1/3pp3/4P3/P2P1NP1/1PPNQPBP/R1B2RK1 w - -,0-1,155
r2q1rk1/ppp2pbp/2n1bnp1/3pp3/4P3/P2P1NP1/1PPNQPBP/R1B2RK1 b - -,0-1,156
r2q1rk1/ppp2pbp/2n1bnp1/3pp3/4P3/P2P1NP1/1PPN1PBP/R1BQ1RK1 w - -,0-1,157
r1bq1rk1/ppp2pbp/2n2np1/3pp3/4P3/P2P1NP1/1PPN1PBP/R1BQ1RK1 b - -,0-1,158
r1bq1rk1/ppp2pbp/2n2np1/3pp3/8/P2P1NP1/1PPNPPBP/R1BQ1RK1 w - -,0-1,159
r1bq1rk1/ppp1ppbp/2n2np1/3p4/8/P2P1NP1/1PPNPPBP/R1BQ1RK1 b - -,0-1,160
r1bq1rk1/ppp1ppbp/2n2np1/3p4/8/P2P1NP1/1PP1PPBP/RNBQ1RK1 w - -,0-1,161
rnbq1rk1/ppp1ppbp/5np1/3p4/8/P2P1NP1/1PP1PPBP/RNBQ1RK1 b - -,0-1,162
rnbq1rk1/ppp1ppbp/5np1/3p4/8/P4NP1/1PPPPPBP/RNBQ1RK1 w - -,0-1,163
rnbq1rk1/ppppppbp/5np1/8/8/P4NP1/1PPPPPBP/RNBQ1RK1 b - -,0-1,164
rnbq1rk1/ppppppbp/5np1/8/8/P4NP1/1PPPPPBP/RNBQK2R w KQ -,0-1,165
rnbqk2r/ppppppbp/5np1/8/8/P4NP1/1PPPPPBP/RNBQK2R b KQkq -,0-1,166
rnbqk2r/ppppppbp/5np1/8/8/P4NP1/1PPPPP1P/RNBQKB1R w KQkq -,0-1,167
rnbqkb1r/pppppp1p/5np1/8/8/P4NP1/1PPPPP1P/RNBQKB1R b KQkq -,0-1,168
rnbqkb1r/pppppp1p/5np1/8/8/P4N2/1PPPPPPP/RNBQKB1R w KQkq -,0-1,169
rnbqkb1r/pppppppp/5n2/8/8/P4N2/1PPPPPPP/RNBQKB1R b KQkq -,0-1,170
rnbqkb1r/pppppppp/5n2/8/8/P7/1PPPPPPP/RNBQKBNR w KQkq -,0-1,171
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq -,0-1,172
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,0-1,173
8/5pp1/8/7k/P1P2Qpq/1P2P3/3r4/4RK2 w - -,0-1,0
8/5pp1/7k/7P/P1P2Qpq/1P2P3/3r4/4RK2 b - -,0-1,1
8/5pp1/7k/5Q1P/P1P3pq/1P2P3/3r4/4RK2 w - -,0-1,2
8/5ppk/8/5Q1P/P1P3pq/1P2P3/3r4/4RK2 b - -,0-1,3
8/5ppk/8/7P/P1P3pq/1P2PQ2/3r4/4RK2 w - -,0-1,4
8/5ppk/8/6pP/P1P4q/1P2PQ2/3r4/4RK2 b - -,0-1,5
Q7/5ppk/8/6pP/P1P4q/1P2P3/3r4/4RK2 w - -,0-1,6
Q5k1/5pp1/8/6pP/P1P4q/1P2P3/3r4/4RK2 b - -,0-1,7
6k1/5pp1/2Q5/6pP/P1P4q/1P2P3/3r4/4RK2 w - -,0-1,8
3r2k1/5pp1/2Q5/6pP/P1P4q/1P2P3/8/4RK2 b - -,0-1,9
3r2k1/5pp1/2p5/6pP/P1P4q/1P2P3/6Q1/4RK2 w - -,0-1,10
3r2k1/5pp1/2p5/6pP/P1P5/1P2P2q/6Q1/4RK2 b - -,0-1,11
3r2k1/5pp1/2p5/6pP/P1P5/1P2P2q/2Q5/4RK2 w - -,0-1,12
3r2k1/5pp1/2p1q3/6pP/P1P5/1P2P3/2Q5/4RK2 b - -,0-1,13
3r2k1/5pp1/2p1q3/6pP/2P5/PP2P3/2Q5/4RK2 w - -,0-1,14
3r1k2/5pp1/2p1q3/6pP/2P5/PP2P3/2Q5/4RK2 b - -,0-1,15
3r1k2/5ppQ/2p1q3/6pP/2P5/PP2P3/8/4RK2 w - -,0-1,16
3r1k2/5ppQ/2p1q2p/6RP/2P5/PP2P3/8/4RK2 b - -,0-1,17
3r1k2/5ppQ/2p1q2p/6rP/2P5/PP2P3/6R1/4RK2 w - -,0-1,18
3r1k2/5ppQ/2p1q2p/4r2P/2P5/PP2P3/6R1/4RK2 b - -,0-1,19
3r1k2/5ppQ/2p1q2p/4r2P/2P5/PP2P3/5R2/4RK2 w - -,0-1,20
3r1k2/5ppQ/2p2q1p/4r2P/2P5/PP2P3/5R2/4RK2 b - -,0-1,21
3r1k2/5ppQ/2p2q1p/4r2P/2P5/PP2P3/6R1/4RK2 w - -,0-1,22
3r1k2/5ppQ/2pq3p/4r2P/2P5/PP2P3/6R1/4RK2 b - -,0-1,23
3r1k2/5pp1/2pq3p/4r2P/2P5/PP2P3/2Q3R1/4RK2 w - -,0-1,24
3rrk2/5pp1/2pq3p/7P/2P5/PP2P3/2Q3R1/4RK2 b - -,0-1,25
3rrk2/5pp1/2pq3p/7P/2P3R1/PP2P3/2Q5/4RK2 w - -,0-1,26
1r2rk2/5pp1/2pq3p/7P/2P3R1/PP2P3/2Q5/4RK2 b - -,0-1,27
1r2rk2/5pp1/2pq3p/7P/2P3n1/PP2P3/2Q5/4RKR1 w - -,0-1,28
1r2rk2/5pp1/2pBq2p/7P/2P3n1/PP2P3/2Q5/4RKR1 b - -,0-1,29
1r2rk2/5pp1/2pbq2p/7P/1BP3n1/PP2P3/2Q5/4RKR1 w - -,0-1,30
1r2rk2/5pp1/2pbqn1p/7P/1BP3B1/PP2P3/2Q5/4RKR1 b - -,0-1,31
1r2rk2/5pp1/2pbqn1p/7P/1BP5/PP2P3/2Q5/3BRKR1 w - -,0-1,32
1r2rk2/5pp1/2p1qn1p/4b2P/1BP5/PP2P3/2Q5/3BRKR1 b - -,0-1,33
1r2rk2/5pp1/2p1qn1p/B3b2P/2P5/PP2P3/2Q5/3BRKR1 w - -,0-1,34
1r1r1k2/5pp1/2p1qn1p/B3b2P/2P5/PP2P3/2Q5/3BRKR1 b - -,0-1,35
1r1r1k2/5pp1/2p1qn1p/p3b2P/2P5/PPB1P3/2Q5/3BRKR1 w - -,0-1,36
1r1r1k2/2b2pp1/2p1qn1p/p3P2P/2P5/PPB1P3/2Q5/3BRKR1 b - -,0-1,37
1r1r1k2/2b2pp1/2p1qn1p/p3p2P/2P2P2/PPB1P3/2Q5/3BRKR1 w - -,0-1,38
1r1r1k2/2b1qpp1/2p2n1p/p3p2P/2P2P2/PPB1P3/2Q5/3BRKR1 b - -,0-1,39
1r1r1k2/2b1qpp1/2p2n1p/p3p2P/2P2P2/PPB1P3/2Q1B3/4RKR1 w - -,0-1,40
1r1r1k2/2b1qpp1/2p1pn1p/p6P/2P2P2/PPB1P3/2Q1B3/4RKR1 b - -,0-1,41
1r1r1k2/2b1qpp1/2p1pn1p/p6P/2P2P2/PPB1P3/2Q1B3/3R1KR1 w - -,0-1,42
1r1r2k1/2b1qpp1/2p1pn1p/p6P/2P2P2/PPB1P3/2Q1B3/3R1KR1 b - -,0-1,43
1r1r2k1/2b1qpp1/2p1pn1p/p6P/2P2P2/PP2P3/2QBB3/3R1KR1 w - -,0-1,44
1r1r2k1/4qpp1/2p1pn1p/p3b2P/2P2P2/PP2P3/2QBB3/3R1KR1 b - -,0-1,45
1r1r2k1/4qpp1/2p1pn1p/p3b2P/2P5/PP2P3/2QBBP2/3R1KR1 w - -,0-1,46
1r1r2k1/2q2pp1/2p1pn1p/p3b2P/2P5/PP2P3/2QBBP2/3R1KR1 b - -,0-1,47
1r1r2k1/2q2pp1/2p1pn1p/p3b2P/2P5/P3P3/1PQBBP2/3R1KR1 w - -,0-1,48
1r1r2k1/2q2pp1/2pbpn1p/p6P/2P5/P3P3/1PQBBP2/3R1KR1 b - -,0-1,49
1r1r2k1/2q2pp1/2pbpn1p/p6P/2P5/P3P3/1PQBBP2/3RK1R1 w - -,0-1,50
2rr2k1/2q2pp1/2pbpn1p/p6P/2P5/P3P3/1PQBBP2/3RK1R1 b - -,0-1,51
2rr2k1/2q2pp1/2pbpn1p/p6P/2P5/P3P3/1PQBBP2/R3K1R1 w Q -,0-1,52
2rr2k1/p1q2pp1/2pbpn1p/7P/2P5/P3P3/1PQBBP2/R3K1R1 b Q -,0-1,53
2rr2k1/p1q2pp1/2pbpn1p/7P/8/P1P1P3/1PQBBP2/R3K1R1 w Q -,0-1,54
2r2rk1/p1q2pp1/2pbpn1p/7P/8/P1P1P3/1PQBBP2/R3K1R1 b Q -,0-1,55
2r2rk1/p1q2pp1/2pbpn1p/7P/8/P1P1P3/1PQBBP2/R3K2R w KQ -,0-1,56
2r1k2r/p1q2pp1/2pbpn1p/7P/8/P1P1P3/1PQBBP2/R3K2R b KQk -,0-1,57
2r1k2r/p1q2pp1/2pbpn1p/7P/8/P1P1P3/1P1BBP2/R2QK2R w KQk -,0-1,58
2r1kb1r/p1q2pp1/2p1pn1p/7P/8/P1P1P3/1P1BBP2/R2QK2R b KQk -,0-1,59
2r1kb1r/p1q2pp1/2p1pn1p/7P/8/P1P1P3/1P2BP2/R1BQK2R w KQk -,0-1,60
2r1kb1r/p1q2ppp/2p1pn2/7P/8/P1P1P3/1P2BP2/R1BQK2R b KQk -,0-1,61
2r1kb1r/p1q2ppp/2p1pn2/1B5P/8/P1P1P3/1P3P2/R1BQK2R w KQk -,0-1,62
2r1kb1r/ppq2ppp/2N1pn2/1B5P/8/P1P1P3/1P3P2/R1BQK2R b KQk -,0-1,63
2r1kb1r/ppq2ppp/2n1pn2/1B2N2P/8/P1P1P3/1P3P2/R1BQK2R w KQk -,0-1,64
2rqkb1r/pp3ppp/2n1pn2/1B2N2P/8/P1P1P3/1P3P2/R1BQK2R b KQk -,0-1,65
2rqkb1r/pp3ppp/2n1pn2/1B2N2P/8/P1p1P3/1P1P1P2/R1BQK2R w KQk -,0-1,66
2rqkb1r/pp3ppp/2n1pn2/1B2N2P/3p4/P1N1P3/1P1P1P2/R1BQK2R b KQk -,0-1,67
2rqkb1r/pp3ppp/2n1pn2/1B2N2b/3p2P1/P1N1P3/1P1P1P2/R1BQK2R w KQk -,0-1,68
2rqkb1r/pp3ppp/2n1pnb1/1B2N2P/3p2P1/P1N1P3/1P1P1P2/R1BQK2R b KQk -,0-1,69
2rqkb1r/pp3ppp/2n1pnb1/1B2N3/3p2PP/P1N1P3/1P1P1P2/R1BQK2R w KQk -,0-1,70
2rqkb1r/pp3ppp/2n1pnb1/1B1pN3/6PP/P1N1P3/1P1P1P2/R1BQK2R b KQk -,0-1,71
2rqkb1r/pp3ppp/2n1pnb1/1B1pN3/6P1/P1N1P2P/1P1P1P2/R1BQK2R w KQk -,0-1,72
2rqkb1r/pp2pppp/2n2nb1/1B1pN3/6P1/P1N1P2P/1P1P1P2/R1BQK2R b KQk -,0-1,73
2rqkb1r/pp2pppp/2n2nb1/1B1p4/6P1/P1N1PN1P/1P1P1P2/R1BQK2R w KQk -,0-1,74
2rqkb1r/pp2pppp/2n2n2/1B1p3b/6P1/P1N1PN1P/1P1P1P2/R1BQK2R b KQk -,0-1,75
2rqkb1r/pp2pppp/2n2n2/1B1p3b/8/P1N1PN1P/1P1P1PP1/R1BQK2R w KQk -,0-1,76
r2qkb1r/pp2pppp/2n2n2/1B1p3b/8/P1N1PN1P/1P1P1PP1/R1BQK2R b KQkq -,0-1,77
r2qkb1r/pp2pppp/2n2n2/3p3b/8/P1N1PN1P/1P1P1PP1/R1BQKB1R w KQkq -,0-1,78
rn1qkb1r/pp2pppp/5n2/3p3b/8/P1N1PN1P/1P1P1PP1/R1BQKB1R b KQkq -,0-1,79
rn1qkb1r/pp2pppp/5n2/3p3b/8/P3PN1P/1P1P1PP1/RNBQKB1R w KQkq -,0-1,80
rn1qkb1r/pp2pppp/2p2n2/3P3b/8/P3PN1P/1P1P1PP1/RNBQKB1R b KQkq -,0-1,81
rn1qkb1r/pp2pppp/2p2n2/3p3b/2P5/P3PN1P/1P1P1PP1/RNBQKB1R w KQkq -,0-1,82
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/P3PN1P/1P1P1PP1/RNBQKB1R b KQkq -,0-1,83
rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/P3PN2/1P1P1PPP/RNBQKB1R w KQkq -,0-1,84
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/P3PN2/1P1P1PPP/RNBQKB1R b KQkq -,0-1,85
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/P4N2/1P1PPPPP/RNBQKB1R w KQkq -,0-1,86
rnbqkb1r/pp1ppppp/2p2n2/8/2P5/P4N2/1P1PPPPP/RNBQKB1R b KQkq -,0-1,87
rnbqkb1r/pp1ppppp/2p2n2/8/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq -,0-1,88
rnbqkb1r/pppppppp/5n2/8/2P5/P7/1P1PPPPP/RNBQKBNR b KQkq -,0-1,89
rnbqkb1r/pppppppp/5n2/8/8/P7/1PPPPPPP/RNBQKBNR w KQkq -,0-1,90
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq -,0-1,91
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,0-1,92
8/1n6/B4kp1/8/8/8/4K3/8 w - -,1/2-1/2,0
8/1P6/B2n1kp1/8/8/8/4K3/8 b - -,1/2-1/2,1
8/8/BP1n1kp1/8/8/8/4K3/8 w - -,1/2-1/2,2
8/8/BP3kp1/5n2/8/8/4K3/8 b - -,1/2-1/2,3
8/8/Bq3kp1/P4n2/8/8/4K3/8 w - -,1/2-1/2,4
8/8/BQ3kp1/P4n2/3q4/8/4K3/8 b - -,1/2-1/2,5
8/2Q5/B4kp1/P4n2/3q4/8/4K3/8 w - -,1/2-1/2,6
8/2Q3k1/B5p1/P4n2/3q4/8/4K3/8 b - -,1/2-1/2,7
8/6k1/B5p1/P4n2/3q4/8/4K2Q/8 w - -,1/2-1/2,8
8/7k/B5p1/P4n2/3q4/8/4K2Q/8 b - -,1/2-1/2,9
8/7k/B5p1/P3Qn2/3q4/8/4K3/8 w - -,1/2-1/2,10
8/7k/B5p1/P3Qn2/1q6/8/4K3/8 b - -,1/2-1/2,11
8/7k/B5p1/4Qn2/Pq6/8/4K3/8 w - -,1/2-1/2,12
8/4n2k/B5p1/4Q3/Pq6/8/4K3/8 b - -,1/2-1/2,13
8/4n2k/B5p1/4Q3/Pq6/8/3K4/8 w - -,1/2-1/2,14
8/4n2k/B5p1/4Q3/P6q/8/3K4/8 b - -,1/2-1/2,15
8/2Q1n2k/B5p1/4p3/P6q/8/3K4/8 w - -,1/2-1/2,16
8/2Q1n2k/B5p1/4p3/P6P/7q/3K4/8 b - -,1/2-1/2,17
8/2Q1n2k/B5p1/4p3/P6P/4K2q/8/8 w - -,1/2-1/2,18
8/2Q1n2k/B5p1/4p3/P6P/4K3/6q1/8 b - -,1/2-1/2,19
8/2Q1n2k/B5p1/4p3/P6P/8/4K1q1/8 w - -,1/2-1/2,20
8/2Q1n2k/B5p1/4p3/P6P/7q/4K3/8 b - -,1/2-1/2,21
8/2Q1n2k/B5p1/4p3/P6P/7q/8/5K2 w - -,1/2-1/2,22
8/2Q1n2k/B5p1/4p3/P6P/8/7q/5K2 b - -,1/2-1/2,23
8/2Q1n2k/B5p1/4p3/P6P/8/4K2q/8 w - -,1/2-1/2,24
8/2Q1n2k/B5p1/4p3/P4q1P/8/4K3/8 b - -,1/2-1/2,25
8/2Q1n2k/B5p1/4p3/P4q1P/8/8/5K2 w - -,1/2-1/2,26
8/2Q1n2k/B5p1/4p3/P6P/4q3/8/5K2 b - -,1/2-1/2,27
8/2Q1n2k/B5p1/4p3/P6P/4q3/8/6K1 w - -,1/2-1/2,28
8/2Q1n2k/B5p1/4p3/P6P/5q2/8/6K1 b - -,1/2-1/2,29
8/2Q1n2k/B5p1/4p3/P6P/5q2/8/5K2 w - -,1/2-1/2,30
8/2Q1n2k/B5p1/4p3/P5qP/8/8/5K2 b - -,1/2-1/2,31
8/2Q1n2k/B5p1/4p3/P5qP/8/4K3/8 w - -,1/2-1/2,32
8/2Q1n2k/B5p1/4p3/P4q1P/8/4K3/8 b - -,1/2-1/2,33
8/2Q1n2k/B5p1/4p3/P4q1P/8/3K4/8 w - -,1/2-1/2,34
8/2Q1n2k/B5p1/4p3/P3q2P/8/3K4/8 b - -,1/2-1/2,35
8/2Q1n2k/B5p1/4p3/P3q2P/8/4K3/8 w - -,1/2-1/2,36
8/2Q1n2k/B5p1/4p3/Pq5P/8/4K3/8 b - -,1/2-1/2,37
8/2Q1n2k/p5p1/4p3/PqB4P/8/4K3/8 w - -,1/2-1/2,38
8/2Q1n2k/p5p1/4p3/PPB4P/2q5/4K3/8 b - -,1/2-1/2,39
8/2Q1n2k/p5p1/4p3/PPB4P/2q2K2/8/8 w - -,1/2-1/2,40
8/2Q1n2k/p5p1/4p3/PPB4P/2P2K2/3q4/8 b - -,1/2-1/2,41
8/2Q1n2k/p5p1/4p3/PPB4P/2P2p2/3q1K2/8 w - -,1/2-1/2,42
8/2Q1n2k/p5p1/4p3/PPB2q1P/2P2p2/5K2/8 b - -,1/2-1/2,43
8/2Q1n2k/p5p1/4p3/PPB2q1P/2P1Kp2/8/8 w - -,1/2-1/2,44
8/2Q1n2k/p5p1/4p3/PPB4P/2P1Kp2/7q/8 b - -,1/2-1/2,45
8/2Q1n2k/p5p1/4p3/PPB4P/2P2p2/5K1q/8 w - -,1/2-1/2,46
8/2Q1n2k/p5p1/4p3/PPB2q1P/2P2p2/5K1P/8 b - -,1/2-1/2,47
8/2Q1n2k/p5p1/4p3/PPB2q1P/2P1Kp2/7P/8 w - -,1/2-1/2,48
8/2Q1n2k/p5p1/4pq2/PPB4P/2P1Kp2/7P/8 b - -,1/2-1/2,49
8/2Q1n2k/p5p1/4pq2/PPB4P/2P1bp2/3K3P/8 w - -,1/2-1/2,50
8/2Q1n2k/p5pb/4pq2/PPB4P/2P1Bp2/3K3P/8 b - -,1/2-1/2,51
8/1Qp1n2k/p5pb/4pq2/PPB4P/2P1Bp2/3K3P/8 w - -,1/2-1/2,52
5b2/1Qp1n2k/p5p1/4pq2/PPB4P/2P1Bp2/3K3P/8 b - -,1/2-1/2,53
5b2/1pp1n2k/p5p1/3Qpq2/PPB4P/2P1Bp2/3K3P/8 w - -,1/2-1/2,54
5b2/1pp4k/p1n3p1/3Qpq2/PPB4P/2P1Bp2/3K3P/8 b - -,1/2-1/2,55
5b2/1pp4k/p1n3p1/3Qpq2/PPB4P/2PKBp2/7P/8 w - -,1/2-1/2,56
5b2/1pp4k/p1n3p1/3Qp3/PPB3qP/2PKBp2/7P/8 b - -,1/2-1/2,57
5b2/1pp4k/p1n3p1/3Qp3/PPB3qP/2P1Bp2/4K2P/8 w - -,1/2-1/2,58
5b2/1pp4k/p1n3p1/3Qp3/PPB1p1qP/2P1BN2/4K2P/8 b - -,1/2-1/2,59
5b2/1pp4k/p1n3p1/4p3/PPB1p1qP/2P1BN2/4K2P/3Q4 w - -,1/2-1/2,60
